result_time_list
0
2,6238975524902344
5,682480335235596
6,251274824142456
6,6611597537994385
7,0683372020721436
7,6871843338012695
7,865089654922485
9,264262914657593
11,713993787765503
13,480721950531006
16,734796047210693
17,260928630828857
17,581130743026733
20,590147733688354
21,629635095596313
22,738770008087158
23,93937087059021
28,686229705810547
29,847736358642578
31,600595474243164
33,794169425964355
34,194130659103394
34,90550184249878
38,5697557926178
42,94709849357605
47,27438044548035
49,19068717956543
49,38317131996155
49,49986028671265
53,18566298484802
53,30593824386597
53,737112283706665
55,12374448776245
59,249979972839355
60,089879512786865
61,31718993186951
62,62430238723755
64,2958869934082
64,75248217582703
73,37765598297119
76,0262508392334
79,57875990867615
79,59373784065247
79,59767198562622
81,35959815979004
83,0922691822052
84,49731349945068
86,08142638206482
90,82626795768738
96,2568736076355
98,10691785812378
98,9992265701294
99,62531566619873
99,80031251907349
100,7642388343811
102,39092993736267
103,09735012054443
105,40991497039795
106,63940668106079
106,80034136772156
108,19891405105591
111,12771964073181
112,5310606956482
114,95402431488037
115,71196269989014
117,07956004142761
121,6498761177063
124,78078413009644
130,42558121681213
131,56063032150269
134,49261212348938
136,03491973876953
138,45300579071045
138,90366554260254
139,82322120666504
142,4022922515869
143,66427445411682
145,69446659088135
147,9729688167572
150,07800793647766
154,00211644172668
161,46012163162231
161,57372999191284
161,72408151626587
163,9572992324829
170,46817564964294
171,5100269317627
182,03313827514648
184,51784920692444
187,46136021614075
189,03479051589966
189,37096071243286
189,69969081878662
191,7164740562439
192,20915365219116
192,6493468284607
196,62707567214966
199,84393167495728
200,4817271232605
201,228577375412
204,56201457977295
206,11615419387817
207,5445396900177
209,63283848762512
209,69313406944275
209,84778833389282
210,64173460006714
211,8837287425995
213,53617596626282
218,09061551094055
219,19949007034302
219,8939507007599
220,17225575447083
223,28630876541138
224,04498887062073
225,54896759986877
229,75288605690002
233,75961780548096
233,99956917762756
235,16952443122864
235,37774229049683
244,7424509525299
246,20273327827454
247,81520986557007
253,8091526031494
255,33304691314697
261,1065185070038
261,899010181427
264,8488039970398
269,42787528038025
269,9025914669037
270,35453748703003
271,2893362045288
275,0000755786896
276,5448040962219
277,4447429180145
278,8224067687988
279,70932817459106
286,87917399406433
287,89641547203064
288,1981542110443
291,5147035121918
293,818519115448
296,43146991729736
298,0136444568634
298,050546169281
299,46017479896545
300,415123462677
303,7741229534149
304,4001290798187
305,0332581996918
305,6556055545807
306,1192262172699
306,7106771469116
307,7954354286194
309,25206089019775
309,33488035202026
311,6432571411133
312,2974603176117
312,43177676200867
315,3862683773041
315,86510181427
317,0473885536194
317,11716508865356
317,1447343826294
321,96216797828674
322,73160576820374
325,9896900653839
327,71736431121826
327,92377042770386
329,37017130851746
333,25086188316345
333,4731352329254
334,35462045669556
334,8809742927551
337,7765922546387
339,500364780426
340,70448327064514
341,53576254844666
345,72297859191895
349,0576720237732
351,91316390037537
352,4786729812622
353,7167820930481
356,38776898384094
357,07359981536865
357,8767054080963
358,0480012893677
358,34713888168335
360,1824975013733
362,2000117301941
363,27838468551636
365,20484924316406
365,5632472038269
367,11199402809143
368,6120538711548
369,7508225440979
370,0913715362549
372,6695280075073
378,29566407203674
379,1230683326721
379,90349864959717
380,56480526924133
382,3830487728119
386,4810514450073
388,7851257324219
390,3657636642456
392,50194931030273
393,94352293014526
394,362007856369
400,96224427223206
401,13543939590454
403,5905990600586
405,7903871536255
411,2972550392151
413,29491209983826
415,7518033981323
418,9695119857788
420,1049213409424
420,72635865211487
421,1913273334503
421,37414622306824
424,1601881980896
425,4104685783386
428,68970918655396
430,1717610359192
433,83180141448975
435,37932872772217
437,34242606163025
438,00456643104553
441,45701003074646
441,62877678871155
443,7716362476349
443,96836042404175
447,69312715530396
448,81756138801575
449,27377438545227
449,5408663749695
450,4682378768921
450,533020734787
451,3452594280243
452,1366455554962
453,00214743614197
456,79024934768677
457,3805606365204
460,88180923461914
