result_time_list
0
1,7104558944702148
3,784522294998169
4,410224676132202
5,9022603034973145
7,032778263092041
7,6198413372039795
10,014658689498901
10,99172568321228
11,005878925323486
12,401966333389282
15,297852277755737
16,462992668151855
16,607175827026367
16,659915924072266
16,858936071395874
16,972199201583862
18,454801321029663
20,57701849937439
20,663702964782715
23,75778865814209
23,770613193511963
23,772550582885742
24,349878549575806
26,04119896888733
26,338634252548218
26,726757526397705
27,388802766799927
30,430055379867554
32,481693506240845
33,88622570037842
34,22934126853943
34,28265166282654
34,59743142127991
38,848280906677246
43,01755714416504
43,46708536148071
44,745747566223145
46,792933225631714
48,3723406791687
48,88355994224548
50,22073435783386
51,09194779396057
57,656944274902344
59,375083923339844
59,82351899147034
60,651708126068115
66,61416983604431
66,79905652999878
67,90851092338562
68,42562460899353
69,34544062614441
70,56429052352905
71,34451961517334
71,43827247619629
72,44287037849426
74,11260890960693
74,59621238708496
76,38243961334229
78,94307112693787
79,81478071212769
80,68686842918396
80,70381927490234
81,70492672920227
82,11065554618835
84,2263126373291
84,75580954551697
91,32807469367981
93,11153817176819
94,65515208244324
94,94448781013489
97,92750334739685
98,26340699195862
99,75413393974304
100,34037804603577
102,06487703323364
103,48008799552917
105,53996205329895
105,88798475265503
107,1823480129242
109,29208779335022
111,75918126106262
112,8657956123352
113,9153220653534
114,62760925292969
117,36458897590637
117,53986597061157
117,83866000175476
119,04153323173523
119,68991231918335
120,40354299545288
123,27017974853516
124,96949863433838
129,93430042266846
131,9615159034729
133,10560631752014
136,90187549591064
137,09463596343994
139,34346747398376
141,22556114196777
144,8522117137909
147,75366735458374
148,31315779685974
148,74849009513855
148,94998741149902
151,23685216903687
152,48978471755981
153,2842767238617
153,99637842178345
156,20523738861084
158,94518113136292
165,93907237052917
166,9545922279358
170,90715527534485
172,5453531742096
173,17893624305725
179,98178005218506
180,52931213378906
181,01268792152405
181,686208486557
183,75516557693481
185,4192614555359
188,65660071372986
191,29901695251465
192,59920024871826
193,05033802986145
193,43651843070984
