result_time_list
0
1,9170844554901123
6,6452882289886475
13,98714280128479
16,608545780181885
17,113205671310425
26,744821071624756
27,2365140914917
28,160918474197388
30,595145225524902
36,67733669281006
36,99325656890869
39,08286166191101
39,219757080078125
39,83038544654846
44,91680955886841
46,76405382156372
48,580323696136475
50,76899075508118
55,20345759391785
56,06492066383362
60,46414041519165
64,47402334213257
67,8861014842987
73,29716229438782
77,7723560333252
79,32538938522339
81,15431928634644
81,42014765739441
83,90660262107849
87,34646654129028
87,41742134094238
89,59707522392273
89,92286944389343
90,8834171295166
94,28005027770996
95,98301291465759
96,60660862922668
98,97749137878418
116,4666211605072
116,79241871833801
117,0012891292572
117,69885468482971
117,7618157863617
128,83731627464294
132,3238866329193
137,35797810554504
138,02156448364258
142,02766966819763
142,34047102928162
147,76267218589783
156,14910626411438
161,2755570411682
162,6110188961029
164,30233764648438
164,37628364562988
172,42670583724976
174,49843525886536
176,17137908935547
177,34339261054993
182,81055665016174
184,70475220680237
185,0875120162964
187,6379373073578
192,40594816207886
193,26691055297852
194,35325574874878
197,03982520103455
200,2741458415985
201,3974404335022
202,62767672538757
211,50494122505188
213,89347791671753
215,5634183883667
218,46072340011597
218,48070621490479
218,52268362045288
218,88545489311218
221,94222974777222
223,33373022079468
224,59794449806213
224,61595749855042
224,6309208869934
225,00771164894104
225,08766889572144
225,7005205154419
229,41029834747314
230,5203468799591
233,4218246936798
237,2993197441101
240,1335642337799
242,43768644332886
242,78087735176086
243,23358273506165
244,9505033493042
245,25831127166748
248,7561378479004
252,82161235809326
253,2763316631317
254,17777180671692
257,5856602191925
262,858375787735
268,06825828552246
269,5440809726715
270,0577621459961
274,3548743724823
274,554723739624
276,16823077201843
279,99484634399414
283,73253178596497
288,4241073131561
289,19169068336487
294,6200921535492
295,4285864830017
295,569500207901
299,2737469673157
299,5305769443512
301,8391320705414
303,6579945087433
304,85624957084656
307,90041732788086
308,2372097969055
309,2185981273651
313,1133246421814
313,494087934494
318,3346130847931
318,5294942855835
321,804434299469
327,0413234233856
327,21422839164734
337,79530930519104
338,87363624572754
339,0505304336548
341,5003762245178
344,4598913192749
344,49223613739014
346,6742174625397
347,51069927215576
348,1792826652527
350,87661719322205
352,8403046131134
353,5718185901642
356,4650206565857
357,8625693321228
364,69723534584045
370,36547327041626
373,2007100582123
375,1948616504669
376,0013585090637
376,2611970901489
381,31192779541016
382,90767121315
383,367374420166
383,44331789016724
383,6175591945648
384,64181327819824
386,57066917419434
386,6479711532593
386,80885767936707
387,46547627449036
392,34600734710693
393,0189063549042
393,4086925983429
393,7189030647278
396,6304044723511
398,7161087989807
401,97700214385986
405,95588660240173
406,8463318347931
410,2337017059326
410,4156024456024
415,4175555706024
419,37824988365173
421,07643270492554
422,18489503860474
423,23651933670044
423,70221853256226
433,8168456554413
434,6713171005249
446,39603090286255
448,7875454425812
454,27313709259033
457,13600516319275
458,79697918891907
465,94600653648376
469,5881040096283
470,54751539230347
474,6789355278015
476,4488389492035
