result_time_list
0
1,1856224536895752
2,5875086784362793
3,4719605445861816
4,9635467529296875
7,546500205993652
7,98760461807251
9,090316534042358
10,224103927612305
13,228376626968384
15,591708898544312
15,64367389678955
19,235048532485962
21,62357211112976
23,51579213142395
26,906432628631592
32,06997275352478
32,76151752471924
33,575260162353516
37,09131956100464
47,00726366043091
47,5818817615509
50,108859062194824
53,1729154586792
69,4104232788086
72,55844783782959
72,6903510093689
72,77129054069519
75,2707793712616
76,846764087677
79,02815461158752
80,75210404396057
82,51099061965942
82,5589611530304
84,26687002182007
85,46409916877747
89,51794767379761
92,84148573875427
95,66824245452881
95,7282030582428
96,28685784339905
97,53346180915833
98,60881471633911
99,17244291305542
99,8460464477539
100,58857560157776
101,12221598625183
101,53513932228088
104,47131204605103
105,34177303314209
106,24520969390869
109,45578265190125
110,0863938331604
111,15847826004028
111,94399094581604
112,64492392539978
114,59004974365234
115,50250315666199
116,05213332176208
116,2739953994751
116,9683027267456
117,06127452850342
122,48319697380066
124,10418391227722
127,53415560722351
128,65065026283264
129,47715640068054
130,49750137329102
133,6689486503601
135,99125790596008
136,83707547187805
137,75205850601196
138,84038877487183
139,36003947257996
140,902081489563
141,36679244041443
143,28695702552795
145,08920073509216
146,05899095535278
149,8173930644989
152,1559181213379
155,4130425453186
157,33984971046448
163,01642179489136
163,67001748085022
168,76585340499878
168,91475629806519
169,06766176223755
170,4248504638672
178,2611858844757
178,68026876449585
181,72422099113464
186,07408618927002
188,20074033737183
190,2324779033661
191,89452457427979
196,60502409934998
197,52543377876282
198,47316646575928
result_particle_velocity
0,2
0,21799049375870655
0,19864402444361345
0,1552828134754659
0,22020330912563277
0,3146082029581813
0,3215308643513977
0,11188790672379709
0,06036891543813673
0,16072840504682404
0,2162999967159912
0,12157775298431352
0,11951555017370828
0,1652596224344601
0,08228408608821099
0,16998392163599302
0,2801309276846525
0,16668326804516537
0,15289713808030986
0,17288996367639808
0,21034214768692175
0,2116661924803022
0,11466274472595303
0,04580415136084986
0,049345028954316715
0,14815914130235652
0,18298362783098202
0,14874742333005572
0,1478173013320806
0,10737303135720627
0,21020960654274504
0,22406932195067594
0,10350492589679729
0,18340390494010944
0,2628484065415904
0,08153527176020359
0,11724729831045846
0,05670424929373646
0,1403239395253215
0,1476989516215564
0,1451065381805297
0,14342459857749193
0,02512210381428429
0,09208192081782549
0,1898491778617405
0,2518355872764762
0,2064031887073181
0,08395159428462318
0,11916612391836066
0,09421125735035657
0,19327911060195177
0,269858171352598
0,11419238290218911
0,07676139797930426
0,28985751930908515
0,25662993597858
0,0907766533439547
0,2666252467181768
0,12664938816067114
0,2598091548520475
0,20381679303433847
0,1843847882700834
0,10756478530225132
0,2446679990388424
0,2214395727460769
0,2401801442666893
0,08500423721139497
0,06779011467385665
0,24297297429099562
0,28237108894742613
0,2762715483290105
0,2769293259884828
0,24438310668436114
0,1985426899810346
0,22078878188025572
0,22431442182478406
0,14714129271683007
0,10951128719531997
0,018357583479738974
0,10564905213257399
0,009404101688178472
0,038720659621130304
0,13945861157361403
0,1045519463274619
0,08425540403673011
0,09272460886702798
0,14954144404591907
0,10387496027348793
0,09477999202523892
0,181473586581005
0,1304102917107218
0,1479940225791596
0,19514413448745663
0,26110521998079306
0,2152548929878448
0,25473111121577674
0,10882888106588767
0,1431253055685912
result_distance_list
0,23712449073791506
0,3055978703260631
0,17569107811868073
0,23161770297278206
0,5687748976821648
0,13877506640105441
0,35455591547237125
0,12685709813637117
0,18136468454052992
0,37985462660608643
0,011240028949791741
0,43663125833282723
0,2854657096044882
0,31270756611674416
0,27899575456640807
0,8777187999541494
0,19372307829017427
0,13563728218857413
0,537595419374132
1,7143672151670017
0,12086640548936055
0,5348756637114506
0,3513331164160114
0,7437452659161901
0,15533936301379117
0,019542660630321104
0,01481060907702468
0,37179252318900713
0,23295780772112956
0,23422251312615713
0,36239073187872684
0,3941125224049881
0,004965186501792265
0,313237155817871
0,3146897735428995
0,33053163953151227
0,389675858948138
0,16028911750402303
0,008413908129463596
0,08251272608594395
0,18089038595344833
0,1542320590415432
0,014159526070564952
0,06202670734471338
0,14096854939183226
0,13438963966883966
0,0852286932480599
0,2464963812555279
0,10372946185379232
0,08511390374722909
0,6205366858434782
0,17017558020909734
0,12242387537774155
0,06029705189062504
0,20317069466406856
0,4991775142084385
0,08282946716528473
0,14654527837356576
0,02809869639840833
0,18038739990573457
0,018949214476901618
0,9997200220929446
0,1743611120149851
0,8392043113623753
0,24723609951136422
0,1985103634256129
0,086733646089235
0,21499277459460417
0,564258387056634
0,2388344271391182
0,2527837795349515
0,3013905678082262
0,1269938518966086
0,30616117011559146
0,10260296476490492
0,4307206087181668
0,265184469216053
0,10620297533017338
0,06899518046907689
0,24706295564331293
0,030630329294164357
0,0746072443971684
0,7916468613917088
0,06833470107823161
0,42935171469402084
0,013806962518751412
0,022865703914846748
0,1409779224654054
0,7427278086723729
0,0760524733119521
0,39696269782946625
0,6437540483491474
0,4150040830854865
0,530497284112173
0,3577636782883314
1,1999107784025183
0,10016715553271197
0,13564453042371033
